id,state_id/id,district_id/id,code,name,country_id/id
"city_4725","state_alto_paraguay","distrito_bahia_negra","4725","RANCHO PALOMA","base.py"
"city_5825","state_alto_paraguay","distrito_bahia_negra","5825","RIACHO ALEGRE","base.py"
"city_4726","state_alto_paraguay","distrito_bahia_negra","4726","SAMUHU Y CABANILLAS","base.py"
"city_4727","state_alto_paraguay","distrito_bahia_negra","4727","SAN LUIS","base.py"
"city_4728","state_alto_paraguay","distrito_bahia_negra","4728","SAN PABLO","base.py"
"city_4729","state_alto_paraguay","distrito_bahia_negra","4729","SAN SILVANO","base.py"
"city_5826","state_alto_paraguay","distrito_bahia_negra","5826","STA.ANA","base.py"
"city_4730","state_alto_paraguay","distrito_bahia_negra","4730","STA.CATALINA","base.py"
"city_4731","state_alto_paraguay","distrito_bahia_negra","4731","YUQUERI","base.py"
"city_4700","state_alto_paraguay","distrito_bahia_negra","4700","14 DE mayo","base.py"
"city_4627","state_alto_paraguay","distrito_fuerte_olimpo","4627","ALGARROBAL","base.py"
"city_4628","state_alto_paraguay","distrito_fuerte_olimpo","4628","BARRERO","base.py"
"city_4629","state_alto_paraguay","distrito_fuerte_olimpo","4629","BARRERO GRANDE","base.py"
"city_4630","state_alto_paraguay","distrito_fuerte_olimpo","4630","CAMPAMENTO","base.py"
"city_4631","state_alto_paraguay","distrito_fuerte_olimpo","4631","CAMPICHUELO","base.py"
"city_4632","state_alto_paraguay","distrito_fuerte_olimpo","4632","CAMPO TORO","base.py"
"city_4634","state_alto_paraguay","distrito_fuerte_olimpo","4634","CAÑADITA","base.py"
"city_4633","state_alto_paraguay","distrito_fuerte_olimpo","4633","CAP.BADO","base.py"
"city_4635","state_alto_paraguay","distrito_fuerte_olimpo","4635","COL.CARMELO","base.py"
"city_4636","state_alto_paraguay","distrito_fuerte_olimpo","4636","COL.MARIA AUXILIADORA","base.py"
"city_4637","state_alto_paraguay","distrito_fuerte_olimpo","4637","CORRALON","base.py"
"city_4638","state_alto_paraguay","distrito_fuerte_olimpo","4638","CUARENTA","base.py"
"city_4639","state_alto_paraguay","distrito_fuerte_olimpo","4639","CUÑATAI","base.py"
"city_4640","state_alto_paraguay","distrito_fuerte_olimpo","4640","DON FELIPE FELTES","base.py"
"city_4641","state_alto_paraguay","distrito_fuerte_olimpo","4641","EL TRIUNFO","base.py"
"city_4642","state_alto_paraguay","distrito_fuerte_olimpo","4642","ESPERANZA","base.py"
"city_4643","state_alto_paraguay","distrito_fuerte_olimpo","4643","ESTRELLA","base.py"
"city_4624","state_alto_paraguay","distrito_fuerte_olimpo","4624","FUERTE OLIMPO","base.py"
"city_4645","state_alto_paraguay","distrito_fuerte_olimpo","4645","GOMEZ","base.py"
"city_4644","state_alto_paraguay","distrito_fuerte_olimpo","4644","GRAL.DIAZ","base.py"
"city_4646","state_alto_paraguay","distrito_fuerte_olimpo","4646","IMAKATA","base.py"
"city_4647","state_alto_paraguay","distrito_fuerte_olimpo","4647","ISLA CACA","base.py"
"city_4648","state_alto_paraguay","distrito_fuerte_olimpo","4648","ISLA MARGARITA","base.py"
"city_4649","state_alto_paraguay","distrito_fuerte_olimpo","4649","JOSE ZAVAN","base.py"
"city_4650","state_alto_paraguay","distrito_fuerte_olimpo","4650","LA AMERICANA","base.py"
"city_4651","state_alto_paraguay","distrito_fuerte_olimpo","4651","LAGUNA BLANCA","base.py"
"city_4653","state_alto_paraguay","distrito_fuerte_olimpo","4653","MANDUVIRA","base.py"
"city_4654","state_alto_paraguay","distrito_fuerte_olimpo","4654","MEDANO","base.py"
"city_4655","state_alto_paraguay","distrito_fuerte_olimpo","4655","MOREL CUE","base.py"
"city_4652","state_alto_paraguay","distrito_fuerte_olimpo","4652","M.PIRU","base.py"
"city_4656","state_alto_paraguay","distrito_fuerte_olimpo","4656","NECESIDAD","base.py"
"city_4657","state_alto_paraguay","distrito_fuerte_olimpo","4657","PERALTA","base.py"
"city_4658","state_alto_paraguay","distrito_fuerte_olimpo","4658","PORVENIR","base.py"
"city_4659","state_alto_paraguay","distrito_fuerte_olimpo","4659","POTRILLO","base.py"
"city_4660","state_alto_paraguay","distrito_fuerte_olimpo","4660","PRIMAVERA","base.py"
"city_4661","state_alto_paraguay","distrito_fuerte_olimpo","4661","PUERTO ESTHER","base.py"
"city_4662","state_alto_paraguay","distrito_fuerte_olimpo","4662","PUERTO GUARANI","base.py"
"city_4663","state_alto_paraguay","distrito_fuerte_olimpo","4663","PUERTO LEDA","base.py"
"city_4664","state_alto_paraguay","distrito_fuerte_olimpo","4664","PUERTO LIDIA","base.py"
"city_4665","state_alto_paraguay","distrito_fuerte_olimpo","4665","PUERTO MARIA AUXILIADORA","base.py"
"city_4666","state_alto_paraguay","distrito_fuerte_olimpo","4666","PUERTO NUEVO","base.py"
"city_4667","state_alto_paraguay","distrito_fuerte_olimpo","4667","PUERTO ROA","base.py"
"city_4668","state_alto_paraguay","distrito_fuerte_olimpo","4668","PUERTO TRES PALMAS","base.py"
"city_4669","state_alto_paraguay","distrito_fuerte_olimpo","4669","PUERTO VOLUNTAD","base.py"
"city_4670","state_alto_paraguay","distrito_fuerte_olimpo","4670","PUERTO YBAPOBO","base.py"
"city_4671","state_alto_paraguay","distrito_fuerte_olimpo","4671","PUESTO LATA","base.py"
"city_4672","state_alto_paraguay","distrito_fuerte_olimpo","4672","QUEBRACHOS","base.py"
"city_4673","state_alto_paraguay","distrito_fuerte_olimpo","4673","RANCHO QUEMADO","base.py"
"city_4674","state_alto_paraguay","distrito_fuerte_olimpo","4674","RETIRO CERRITO","base.py"
"city_4675","state_alto_paraguay","distrito_fuerte_olimpo","4675","RETIRO GAZURIAGA","base.py"
"city_4676","state_alto_paraguay","distrito_fuerte_olimpo","4676","RETIRO KM.8","base.py"
"city_4677","state_alto_paraguay","distrito_fuerte_olimpo","4677","RETIRO MARIA","base.py"
"city_4678","state_alto_paraguay","distrito_fuerte_olimpo","4678","RETIRO PANTANAL","base.py"
"city_4679","state_alto_paraguay","distrito_fuerte_olimpo","4679","RETIRO SAN MIGUEL","base.py"
"city_4680","state_alto_paraguay","distrito_fuerte_olimpo","4680","RETIRO YBYCUI","base.py"
"city_4681","state_alto_paraguay","distrito_fuerte_olimpo","4681","RIVAROLA CUE","base.py"
"city_4682","state_alto_paraguay","distrito_fuerte_olimpo","4682","SAN ANTONIO","base.py"
"city_4683","state_alto_paraguay","distrito_fuerte_olimpo","4683","SAN CARLOS","base.py"
"city_4684","state_alto_paraguay","distrito_fuerte_olimpo","4684","SAN FRANCISCO","base.py"
"city_4685","state_alto_paraguay","distrito_fuerte_olimpo","4685","SAN JORGE","base.py"
"city_4686","state_alto_paraguay","distrito_fuerte_olimpo","4686","SAN JOSE","base.py"
"city_4687","state_alto_paraguay","distrito_fuerte_olimpo","4687","SAN JUAN","base.py"
"city_4688","state_alto_paraguay","distrito_fuerte_olimpo","4688","SAN MARCO","base.py"
"city_4689","state_alto_paraguay","distrito_fuerte_olimpo","4689","SAN SALVADOR","base.py"
"city_4690","state_alto_paraguay","distrito_fuerte_olimpo","4690","SOL.NACIENTE","base.py"
"city_4691","state_alto_paraguay","distrito_fuerte_olimpo","4691","STA.EULALIA","base.py"
"city_4692","state_alto_paraguay","distrito_fuerte_olimpo","4692","STA.GABRIELA","base.py"
"city_4693","state_alto_paraguay","distrito_fuerte_olimpo","4693","STA.ISABEL","base.py"
"city_4694","state_alto_paraguay","distrito_fuerte_olimpo","4694","STA.RUFINA","base.py"
"city_4695","state_alto_paraguay","distrito_fuerte_olimpo","4695","TAYI COTY","base.py"
"city_4696","state_alto_paraguay","distrito_fuerte_olimpo","4696","TIMBO","base.py"
"city_4697","state_alto_paraguay","distrito_fuerte_olimpo","4697","TOROVAL","base.py"
"city_4698","state_alto_paraguay","distrito_fuerte_olimpo","4698","TORRES","base.py"
"city_4625","state_alto_paraguay","distrito_fuerte_olimpo","4625","14 DE mayo","base.py"
"city_4626","state_alto_paraguay","distrito_fuerte_olimpo","4626","3 TORITOS","base.py"
"city_5639","state_alto_paraguay","distrito_mayor_pablo_lagerenza","5639","ALAMBIQUE","base.py"
"city_5640","state_alto_paraguay","distrito_mayor_pablo_lagerenza","5640","BAPTISTA","base.py"
"city_5641","state_alto_paraguay","distrito_mayor_pablo_lagerenza","5641","BARBARO","base.py"
"city_5642","state_alto_paraguay","distrito_mayor_pablo_lagerenza","5642","CABO GIMENEZ","base.py"
"city_5643","state_alto_paraguay","distrito_mayor_pablo_lagerenza","5643","CHOVORECA (BASE AEREA)","base.py"
"city_5644","state_alto_paraguay","distrito_mayor_pablo_lagerenza","5644","CNEL.BOGADO","base.py"
"city_5645","state_alto_paraguay","distrito_mayor_pablo_lagerenza","5645","CNEL.SANCHEZ","base.py"
"city_5646","state_alto_paraguay","distrito_mayor_pablo_lagerenza","5646","FLORIDA","base.py"
"city_5647","state_alto_paraguay","distrito_mayor_pablo_lagerenza","5647","JOSE M.LOPEZ","base.py"
"city_5648","state_alto_paraguay","distrito_mayor_pablo_lagerenza","5648","LAGERENZA-I","base.py"
"city_5649","state_alto_paraguay","distrito_mayor_pablo_lagerenza","5649","MADREJON","base.py"
"city_5650","state_alto_paraguay","distrito_mayor_pablo_lagerenza","5650","MADREJONCITO","base.py"
"city_5638","state_alto_paraguay","distrito_mayor_pablo_lagerenza","5638","MAYOR PABLO LAGERENZA","base.py"
"city_5651","state_alto_paraguay","distrito_mayor_pablo_lagerenza","5651","MAYOR R.SANTACRUZ","base.py"
"city_5652","state_alto_paraguay","distrito_mayor_pablo_lagerenza","5652","NUEVA TRIBU","base.py"
"city_5653","state_alto_paraguay","distrito_mayor_pablo_lagerenza","5653","PALMAR DE LAS ISLAS","base.py"
"city_5654","state_alto_paraguay","distrito_mayor_pablo_lagerenza","5654","PIKYRENDA","base.py"
"city_5655","state_alto_paraguay","distrito_mayor_pablo_lagerenza","5655","SAN JOSE","base.py"
"city_5656","state_alto_paraguay","distrito_mayor_pablo_lagerenza","5656","TAPACARE","base.py"
"city_5657","state_alto_paraguay","distrito_mayor_pablo_lagerenza","5657","TRES LAGUNAS","base.py"
"city_5662","state_alto_paraguay","distrito_mayor_pablo_lagerenza","5662","TTE. R.COCO RIVEROS","base.py"
"city_5659","state_alto_paraguay","distrito_mayor_pablo_lagerenza","5659","TTE.AMERICO PICCO","base.py"
"city_5660","state_alto_paraguay","distrito_mayor_pablo_lagerenza","5660","TTE.GABINO MENDOZA","base.py"
"city_5661","state_alto_paraguay","distrito_mayor_pablo_lagerenza","5661","TTE.MARTINEZ","base.py"
"city_5658","state_alto_paraguay","distrito_mayor_pablo_lagerenza","5658","TTE.1RO. H.MENDOZA","base.py"
"city_4732","state_alto_paraguay","distrito_puerto_casado","4732","CAMPAMENTO","base.py"
"city_4733","state_alto_paraguay","distrito_puerto_casado","4733","CAMPO SASTRE-PTO.SASTRE","base.py"
"city_5827","state_alto_paraguay","distrito_puerto_casado","5827","CASILLA","base.py"
"city_4734","state_alto_paraguay","distrito_puerto_casado","4734","JUAN CUE","base.py"
"city_4735","state_alto_paraguay","distrito_puerto_casado","4735","MINAS CUE","base.py"
"city_4736","state_alto_paraguay","distrito_puerto_casado","4736","PUERTO CASADO","base.py"
"city_4737","state_alto_paraguay","distrito_puerto_casado","4737","PUERTO PAGANI CUE","base.py"
"city_5828","state_alto_paraguay","distrito_puerto_casado","5828","STO.DOMINGO","base.py"
"city_4598","state_alto_paraguay","distrito_puerto_guarani","4598","PTO.GUARANI","base.py"
"city_3386","state_alto_parana","distrito_ciudad_del_este","3386","AMAMBAY","base.py"
"city_3387","state_alto_parana","distrito_ciudad_del_este","3387","ARROYO MBY'A","base.py"
"city_3388","state_alto_parana","distrito_ciudad_del_este","3388","ARROYO MBY'A C-4","base.py"
"city_3389","state_alto_parana","distrito_ciudad_del_este","3389","BARRIO OBRERO","base.py"
"city_3412","state_alto_parana","distrito_ciudad_del_este","3412","CALLE MONDAY","base.py"
"city_3390","state_alto_parana","distrito_ciudad_del_este","3390","CALLE 10 ACARAY","base.py"
"city_3391","state_alto_parana","distrito_ciudad_del_este","3391","CALLE 10 MONDAY","base.py"
"city_3392","state_alto_parana","distrito_ciudad_del_este","3392","CALLE 12 ACARAY","base.py"
"city_3393","state_alto_parana","distrito_ciudad_del_este","3393","CALLE 12 MONDAY","base.py"
"city_3394","state_alto_parana","distrito_ciudad_del_este","3394","CALLE 14 ACARAY","base.py"
"city_3395","state_alto_parana","distrito_ciudad_del_este","3395","CALLE 14 MONDAY","base.py"
"city_3396","state_alto_parana","distrito_ciudad_del_este","3396","CALLE 16 ACARAY (RURAL)","base.py"
"city_3397","state_alto_parana","distrito_ciudad_del_este","3397","CALLE 16 MONDAY (URBANA)","base.py"
"city_3398","state_alto_parana","distrito_ciudad_del_este","3398","CALLE 18 ACARAY","base.py"
"city_3399","state_alto_parana","distrito_ciudad_del_este","3399","CALLE 18 MONDAY","base.py"
"city_3400","state_alto_parana","distrito_ciudad_del_este","3400","CALLE 20 ACARAY","base.py"
"city_3401","state_alto_parana","distrito_ciudad_del_este","3401","CALLE 20 MONDAY","base.py"
"city_3402","state_alto_parana","distrito_ciudad_del_este","3402","CALLE 22 ACARAY","base.py"
"city_6379","state_alto_parana","distrito_ciudad_del_este","6379","CALLE 22 MONDAY","base.py"
"city_3403","state_alto_parana","distrito_ciudad_del_este","3403","CALLE 24 ACARAY","base.py"
"city_3404","state_alto_parana","distrito_ciudad_del_este","3404","CALLE 24 MONDAY","base.py"
"city_3405","state_alto_parana","distrito_ciudad_del_este","3405","CALLE 26 ACARAY","base.py"
"city_3406","state_alto_parana","distrito_ciudad_del_este","3406","CALLE 26 MONDAY","base.py"
"city_3407","state_alto_parana","distrito_ciudad_del_este","3407","CALLE 28 ACARAY","base.py"
"city_6380","state_alto_parana","distrito_ciudad_del_este","6380","CALLE 28 MONDAY","base.py"
"city_3408","state_alto_parana","distrito_ciudad_del_este","3408","CALLE 30 ACARAY","base.py"
"city_3409","state_alto_parana","distrito_ciudad_del_este","3409","CALLE 30 MONDAY","base.py"
"city_3410","state_alto_parana","distrito_ciudad_del_este","3410","CALLE 8 MONDAY","base.py"
"city_3411","state_alto_parana","distrito_ciudad_del_este","3411","CALLE 9 ACARAY","base.py"
"city_6381","state_alto_parana","distrito_ciudad_del_este","6381","CALLE 9 MONDAY","base.py"
"city_3413","state_alto_parana","distrito_ciudad_del_este","3413","CAMINO 1","base.py"
"city_3414","state_alto_parana","distrito_ciudad_del_este","3414","CAMINO 15","base.py"
"city_3415","state_alto_parana","distrito_ciudad_del_este","3415","CAMINO 19","base.py"
"city_3416","state_alto_parana","distrito_ciudad_del_este","3416","CAMINO 2","base.py"
"city_6382","state_alto_parana","distrito_ciudad_del_este","6382","CAMINO 4","base.py"
"city_3417","state_alto_parana","distrito_ciudad_del_este","3417","CAMINO 6","base.py"
"city_3418","state_alto_parana","distrito_ciudad_del_este","3418","CAMINO 61","base.py"
"city_3383","state_alto_parana","distrito_ciudad_del_este","3383","CIUDAD DEL ESTE","base.py"
"city_3428","state_alto_parana","distrito_ciudad_del_este","3428","CIUDAD DEL ESTE(PLANTA URBANA)","base.py"
"city_3419","state_alto_parana","distrito_ciudad_del_este","3419","COL.YGUAZU (URBANA)","base.py"
"city_3420","state_alto_parana","distrito_ciudad_del_este","3420","DON BOSCO","base.py"
"city_3421","state_alto_parana","distrito_ciudad_del_este","3421","FELIX DE AZARA I","base.py"
"city_6383","state_alto_parana","distrito_ciudad_del_este","6383","FLOR DE LIZ","base.py"
"city_3422","state_alto_parana","distrito_ciudad_del_este","3422","KILOMETRO 31 MBUTUY","base.py"
"city_3423","state_alto_parana","distrito_ciudad_del_este","3423","KILOMETRO 39 YGUAZU","base.py"
"city_3424","state_alto_parana","distrito_ciudad_del_este","3424","KILOMETRO 5 (R.I.)","base.py"
"city_6384","state_alto_parana","distrito_ciudad_del_este","6384","KILOMETRO 6 MONDAY","base.py"
"city_3425","state_alto_parana","distrito_ciudad_del_este","3425","LOMA PIRO Y","base.py"
"city_3426","state_alto_parana","distrito_ciudad_del_este","3426","MARIO CUE","base.py"
"city_3427","state_alto_parana","distrito_ciudad_del_este","3427","PENGO STROESSNER","base.py"
"city_3429","state_alto_parana","distrito_ciudad_del_este","3429","PUERTO ESPERANZA","base.py"
"city_3430","state_alto_parana","distrito_ciudad_del_este","3430","PUERTO LEGUIZA","base.py"
"city_6385","state_alto_parana","distrito_ciudad_del_este","6385","PUERTO LEGUIZAMON","base.py"
"city_3431","state_alto_parana","distrito_ciudad_del_este","3431","PUERTO PTE. FRANCO","base.py"
"city_3432","state_alto_parana","distrito_ciudad_del_este","3432","PUERTO PTE.STROESSNER (MUNIC)","base.py"
"city_3433","state_alto_parana","distrito_ciudad_del_este","3433","SAN RAFAEL","base.py"
"city_3434","state_alto_parana","distrito_ciudad_del_este","3434","SANTA TERESITA","base.py"
"city_6386","state_alto_parana","distrito_ciudad_del_este","6386","VILLA 23 DE OCTUBRE","base.py"
"city_3384","state_alto_parana","distrito_ciudad_del_este","3384","2A. REPRESA YGUAZU","base.py"
"city_3385","state_alto_parana","distrito_ciudad_del_este","3385","5A.REGION MILITAR","base.py"
"city_3316","state_alto_parana","distrito_domingo_martinez_de_irala","3316","ANGELITO CUE","base.py"
"city_3317","state_alto_parana","distrito_domingo_martinez_de_irala","3317","ARROYO GUAYAQUI","base.py"
"city_3318","state_alto_parana","distrito_domingo_martinez_de_irala","3318","ASERRADERO YTUTI","base.py"
"city_3319","state_alto_parana","distrito_domingo_martinez_de_irala","3319","BUENA VISTA","base.py"
"city_3320","state_alto_parana","distrito_domingo_martinez_de_irala","3320","CAA YOBAI SUR","base.py"
"city_3321","state_alto_parana","distrito_domingo_martinez_de_irala","3321","CAMPO ALEGRE","base.py"
"city_3322","state_alto_parana","distrito_domingo_martinez_de_irala","3322","CAMPO MBOI","base.py"
"city_3323","state_alto_parana","distrito_domingo_martinez_de_irala","3323","CAPILLA","base.py"
"city_3324","state_alto_parana","distrito_domingo_martinez_de_irala","3324","CUCHU I","base.py"
"city_3325","state_alto_parana","distrito_domingo_martinez_de_irala","3325","CUÑA PIRU","base.py"
"city_3326","state_alto_parana","distrito_domingo_martinez_de_irala","3326","DOLORES","base.py"
"city_3315","state_alto_parana","distrito_domingo_martinez_de_irala","3315","DOMINGO MARTINEZ DE IRALA","base.py"
"city_3327","state_alto_parana","distrito_domingo_martinez_de_irala","3327","DOMINGO M.DE IRALA (MUNICIPIO)","base.py"
"city_3328","state_alto_parana","distrito_domingo_martinez_de_irala","3328","ESTANCIA LAGARZA","base.py"
"city_3329","state_alto_parana","distrito_domingo_martinez_de_irala","3329","FILE CUE","base.py"
"city_3330","state_alto_parana","distrito_domingo_martinez_de_irala","3330","GUEMBE TY GUAZU","base.py"
"city_3331","state_alto_parana","distrito_domingo_martinez_de_irala","3331","GUEMBETY","base.py"
"city_3332","state_alto_parana","distrito_domingo_martinez_de_irala","3332","ITA PYTA","base.py"
"city_3333","state_alto_parana","distrito_domingo_martinez_de_irala","3333","ITA VERA","base.py"
"city_3334","state_alto_parana","distrito_domingo_martinez_de_irala","3334","KILOMETRO 11 - MAROMA","base.py"
"city_3335","state_alto_parana","distrito_domingo_martinez_de_irala","3335","KILOMETRO 17 - DOLORES","base.py"
"city_3336","state_alto_parana","distrito_domingo_martinez_de_irala","3336","KILOMETRO 19 - PARANAMBU","base.py"
"city_3337","state_alto_parana","distrito_domingo_martinez_de_irala","3337","KILOMETRO 28 - PARANAMBU","base.py"
"city_3338","state_alto_parana","distrito_domingo_martinez_de_irala","3338","KILOMETRO 6 - PUERTO FLORES","base.py"
"city_3339","state_alto_parana","distrito_domingo_martinez_de_irala","3339","LOMA PYTA","base.py"
"city_3340","state_alto_parana","distrito_domingo_martinez_de_irala","3340","LOS CEDRALES","base.py"
"city_3341","state_alto_parana","distrito_domingo_martinez_de_irala","3341","MAROMA","base.py"
"city_3342","state_alto_parana","distrito_domingo_martinez_de_irala","3342","PARANAMBU","base.py"
"city_3343","state_alto_parana","distrito_domingo_martinez_de_irala","3343","PASO BABA","base.py"
"city_3344","state_alto_parana","distrito_domingo_martinez_de_irala","3344","PASO ITA (INDIGENA)","base.py"
"city_3345","state_alto_parana","distrito_domingo_martinez_de_irala","3345","PENINSULA","base.py"
"city_3347","state_alto_parana","distrito_domingo_martinez_de_irala","3347","PUERTO BERTONI","base.py"
"city_3348","state_alto_parana","distrito_domingo_martinez_de_irala","3348","PUERTO DOLORES","base.py"
"city_3349","state_alto_parana","distrito_domingo_martinez_de_irala","3349","PUERTO FLORES","base.py"
"city_3350","state_alto_parana","distrito_domingo_martinez_de_irala","3350","PUERTO JIBAJA","base.py"
"city_3351","state_alto_parana","distrito_domingo_martinez_de_irala","3351","PUERTO JIMENEZ","base.py"
"city_3352","state_alto_parana","distrito_domingo_martinez_de_irala","3352","PUERTO MARGARITA","base.py"
"city_3353","state_alto_parana","distrito_domingo_martinez_de_irala","3353","PUERTO MARTIN ORDOÑEZ","base.py"
"city_3354","state_alto_parana","distrito_domingo_martinez_de_irala","3354","PUERTO PIRA PYTA MI","base.py"
"city_3355","state_alto_parana","distrito_domingo_martinez_de_irala","3355","PUERTO SAB ANTONIO","base.py"
"city_3356","state_alto_parana","distrito_domingo_martinez_de_irala","3356","PUERTO SAN PEDRO","base.py"
"city_3357","state_alto_parana","distrito_domingo_martinez_de_irala","3357","PUERTO SARITA","base.py"
"city_3358","state_alto_parana","distrito_domingo_martinez_de_irala","3358","PUERTO SIRENA","base.py"
"city_3359","state_alto_parana","distrito_domingo_martinez_de_irala","3359","PUERTO TABUCAI","base.py"
"city_3360","state_alto_parana","distrito_domingo_martinez_de_irala","3360","PUERTO YBAROTY","base.py"
"city_3361","state_alto_parana","distrito_domingo_martinez_de_irala","3361","PUERTO YTUTI","base.py"
"city_3346","state_alto_parana","distrito_domingo_martinez_de_irala","3346","PUERTO 22 DE MAYO","base.py"
"city_3362","state_alto_parana","distrito_domingo_martinez_de_irala","3362","PUESTO CUE (INDIGENA)","base.py"
"city_3363","state_alto_parana","distrito_domingo_martinez_de_irala","3363","RELOJ CUE","base.py"
"city_3364","state_alto_parana","distrito_domingo_martinez_de_irala","3364","SAN MIGUEL","base.py"
"city_3365","state_alto_parana","distrito_domingo_martinez_de_irala","3365","SANTA LIBRADA","base.py"
"city_3366","state_alto_parana","distrito_domingo_martinez_de_irala","3366","SAPIRE","base.py"
"city_3367","state_alto_parana","distrito_domingo_martinez_de_irala","3367","TACUA PENDE","base.py"
"city_3368","state_alto_parana","distrito_domingo_martinez_de_irala","3368","TOMAS CUE (INDIGENA)","base.py"
"city_3369","state_alto_parana","distrito_domingo_martinez_de_irala","3369","VILLA SAN FRANCISCO","base.py"
"city_3370","state_alto_parana","distrito_domingo_martinez_de_irala","3370","YBAROTY","base.py"
"city_5394","state_alto_parana","distrito_hernandarias","5394","COL. ACARAY","base.py"
"city_5395","state_alto_parana","distrito_hernandarias","5395","FAZENDA DE LICO","base.py"
"city_5875","state_alto_parana","distrito_hernandarias","5875","FELIX DE AZARA","base.py"
"city_5396","state_alto_parana","distrito_hernandarias","5396","FORTUNA","base.py"
"city_5397","state_alto_parana","distrito_hernandarias","5397","GRAL.DIAZ (TAPYI)","base.py"
"city_5398","state_alto_parana","distrito_hernandarias","5398","GRANJA M. CRISTINA","base.py"
"city_5399","state_alto_parana","distrito_hernandarias","5399","GRANJA NUEVA COREA","base.py"
"city_5393","state_alto_parana","distrito_hernandarias","5393","HERNANDARIAS","base.py"
"city_5400","state_alto_parana","distrito_hernandarias","5400","HERNANDARIAS (MUNICIPIO)","base.py"
"city_5401","state_alto_parana","distrito_hernandarias","5401","HIDROELECTRICA ACARAY","base.py"
"city_5876","state_alto_parana","distrito_hernandarias","5876","INDARTE CUE","base.py"
"city_5402","state_alto_parana","distrito_hernandarias","5402","KILOMETRO 10 GUARANI","base.py"
"city_5403","state_alto_parana","distrito_hernandarias","5403","KILOMETRO 16","base.py"
"city_5404","state_alto_parana","distrito_hernandarias","5404","KILOMETRO 2","base.py"
"city_5405","state_alto_parana","distrito_hernandarias","5405","KILOMETRO 20 SAN MANUEL","base.py"
"city_5877","state_alto_parana","distrito_hernandarias","5877","KILOMETRO 3","base.py"
"city_5406","state_alto_parana","distrito_hernandarias","5406","KILOMETRO 4","base.py"
"city_5407","state_alto_parana","distrito_hernandarias","5407","LINEA GRAL.DIAZ","base.py"
"city_5408","state_alto_parana","distrito_hernandarias","5408","MBARACA RUA","base.py"
"city_5409","state_alto_parana","distrito_hernandarias","5409","MBOI CUA","base.py"
"city_5878","state_alto_parana","distrito_hernandarias","5878","MISION VERBO DIVINO","base.py"
"city_4605","state_alto_parana","distrito_hernandarias","4605","NUEVA ESPERANZA","base.py"
"city_5410","state_alto_parana","distrito_hernandarias","5410","OCAMPO CUE","base.py"
"city_5411","state_alto_parana","distrito_hernandarias","5411","ORLANDO CUE","base.py"
"city_5412","state_alto_parana","distrito_hernandarias","5412","PALMITAL CELSO PARINI","base.py"
"city_5413","state_alto_parana","distrito_hernandarias","5413","PASO FALSO","base.py"
"city_5414","state_alto_parana","distrito_hernandarias","5414","PASO ITA","base.py"
